book_id,sku,title,title_norm,price,original_price,discount,discount_rate,quantity_sold,rating_average,review_count,source_keys,source_keys_norm,source_key_count,source_modes,fetched_at_first,fetched_at_last,tiki_url,url_path,match_text_norm,popularity_score
249043152,5246579749962,Quản Trị Nhân Sự Thời Gen Z - Hồng Duyên,quan tri nhan su thoi gen z hong duyen,199000,199000,0,0,,0.0,0,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/quan-tri-nhan-su-thoi-gen-z-hong-duyen-p249043152.html?spid=274735034,quan-tri-nhan-su-thoi-gen-z-hong-duyen-p249043152.html?spid=274735034,quan tri nhan su thoi gen z hong duyen quan tri nhan su,0.0
54999714,8417239887606,Combo 2 Cuốn : Quản Trị Nhân Sự Đúng + Một Đời Quản Trị ( Những Cuốn Sách Giúp Bạn Phát Triển Khả Năng Lãnh Đạo Của Bản Thân ),combo 2 cuon quan tri nhan su dung mot doi quan tri nhung cuon sach giup ban phat trien kha nang lanh dao cua ban than,412000,412000,0,0,,0.0,0,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/combo-2-cuon-quan-tri-nhan-su-dung-mot-doi-quan-tri-nhung-cuon-sach-giup-ban-phat-trien-kha-nang-lanh-dao-cua-ban-than-p54999714.html?spid=176940994,combo-2-cuon-quan-tri-nhan-su-dung-mot-doi-quan-tri-nhung-cuon-sach-giup-ban-phat-trien-kha-nang-lanh-dao-cua-ban-than-p54999714.html?spid=176940994,combo 2 cuon quan tri nhan su dung mot doi quan tri nhung cuon sach giup ban phat trien kha nang lanh dao cua ban than quan tri nhan su,0.0
35249928,9253987044231,Quản Trị Nhân Sự Đúng -Barbara Mitchell ( Tặng Kèm Sổ Tay ),quan tri nhan su dung barbara mitchell tang kem so tay,279000,279000,0,0,,0.0,0,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/quan-tri-nhan-su-dung-barbara-mitchell-tang-kem-so-tay-p35249928.html?spid=176939501,quan-tri-nhan-su-dung-barbara-mitchell-tang-kem-so-tay-p35249928.html?spid=176939501,quan tri nhan su dung barbara mitchell tang kem so tay quan tri nhan su,0.0
257853440,4317547219107,Quản lý nhân sự,quan ly nhan su,86000,86000,0,0,3.0,0.0,0,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/quan-ly-nhan-su-p257853440.html?spid=257853441,quan-ly-nhan-su-p257853440.html?spid=257853441,quan ly nhan su quan tri nhan su,1.3863
84859798,2055508362417,Combo 2 cuốn : Kỹ Năng Quản Lý Nhân Sự Chuyên Nghiệp + Chiến Lược Nhân Sự,combo 2 cuon ky nang quan ly nhan su chuyen nghiep chien luoc nhan su,206650,206650,0,0,15.0,5.0,2,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/combo-2-cuon-ky-nang-quan-ly-nhan-su-chuyen-nghiep-chien-luoc-nhan-su-p84859798.html?spid=84859799,combo-2-cuon-ky-nang-quan-ly-nhan-su-chuyen-nghiep-chien-luoc-nhan-su-p84859798.html?spid=84859799,combo 2 cuon ky nang quan ly nhan su chuyen nghiep chien luoc nhan su quan tri nhan su,9.4205
276145885,3947976474312,Nghệ Thuật Quản Lý Nhân Sự,nghe thuat quan ly nhan su,65000,65000,0,0,,0.0,0,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/nghe-thuat-quan-ly-nhan-su-p276145885.html?spid=276145886,nghe-thuat-quan-ly-nhan-su-p276145885.html?spid=276145886,nghe thuat quan ly nhan su quan tri nhan su,0.0
189035414,9590402124139,Nghệ Thuật Quản Lý Nhân Sự,nghe thuat quan ly nhan su,74100,98000,23900,24,7.0,0.0,0,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/nghe-thuat-quan-ly-nhan-su-p189035414.html?spid=270828798,nghe-thuat-quan-ly-nhan-su-p189035414.html?spid=270828798,nghe thuat quan ly nhan su quan tri nhan su,2.0794
275604301,5621198027035,Nghệ Thuật Quản Lý Nhân Sự,nghe thuat quan ly nhan su,88000,88000,0,0,2.0,0.0,0,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/nghe-thuat-quan-ly-nhan-su-p275604301.html?spid=275604302,nghe-thuat-quan-ly-nhan-su-p275604301.html?spid=275604302,nghe thuat quan ly nhan su quan tri nhan su,1.0986
277933752,9876439326526,Nghệ Thuật Quản Lý Nhân Sự,nghe thuat quan ly nhan su,98000,98000,0,0,1.0,0.0,0,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/nghe-thuat-quan-ly-nhan-su-p277933752.html?spid=277933753,nghe-thuat-quan-ly-nhan-su-p277933752.html?spid=277933753,nghe thuat quan ly nhan su quan tri nhan su,0.6931
273135154,7596938926269,Quản Trị Nguồn Nhân Lực,quan tri nguon nhan luc,449100,499000,49900,10,,0.0,0,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/quan-tri-nguon-nhan-luc-p273135154.html?spid=273135155,quan-tri-nguon-nhan-luc-p273135154.html?spid=273135155,quan tri nguon nhan luc quan tri nhan su,0.0
272456762,4732549493459,Quản Trị Nguồn Nhân Lực,quan tri nguon nhan luc,349300,499000,149700,30,136.0,4.5,8,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/quan-tri-nguon-nhan-luc-p272456762.html?spid=272456763,quan-tri-nguon-nhan-luc-p272456762.html?spid=272456763,quan tri nguon nhan luc quan tri nhan su,12.7158
277995287,9971237177796,Nghệ Thuật Quản Lý Nhân Sự,nghe thuat quan ly nhan su,65000,98000,33000,34,10.0,0.0,0,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/sach-nghe-thuat-quan-ly-nhan-su-p277995287.html?spid=277995290,sach-nghe-thuat-quan-ly-nhan-su-p277995287.html?spid=277995290,nghe thuat quan ly nhan su quan tri nhan su,2.3979
277931600,8925501053971,Nghệ Thuật Quản Lý Nhân Sự - Vanlangbooks,nghe thuat quan ly nhan su vanlangbooks,84280,98000,13720,14,,0.0,0,quản trị nhân sự,quan tri nhan su,1,search,2026-05-27T08:43:51Z,2026-05-27T08:43:51Z,https://tiki.vn/nghe-thuat-quan-ly-nhan-su-vanlangbooks-p277931600.html?spid=277931602,nghe-thuat-quan-ly-nhan-su-vanlangbooks-p277931600.html?spid=277931602,nghe thuat quan ly nhan su vanlangbooks quan tri nhan su,0.0
275148577,4194667910998,"Textbook - Quản Trị Nguồn Nhân Lực Thời Đại Mới - Fundamentals Of Human Resource Management - Raymond A. Noe, John R. Hollenbeck, Barry Gerhart, Patrck M. Wright; Nhóm dịch giả VNHR dịch",textbook quan tri nguon nhan luc thoi dai moi fundamentals of human resource management raymond a noe john r hollenbeck barry gerhart patrck m wright nhom dich gia vnhr dich,750000,790000,40000,5,,0.0,0,human resource management; management accounting; supply chain management; hotel management; restaurant management; R statistics,human resource management management accounting supply chain management hotel management restaurant management r statistics,6,search,2026-05-27T08:43:54Z,2026-05-27T09:01:09Z,https://tiki.vn/textbook-quan-tri-nguon-nhan-luc-thoi-dai-moi-fundamentals-of-human-resource-management-raymond-a-noe-john-r-hollenbeck-barry-gerhart-patrck-m-wright-nhom-dich-gia-vnhr-dich-p275148577.html?spid=275235736,textbook-quan-tri-nguon-nhan-luc-thoi-dai-moi-fundamentals-of-human-resource-management-raymond-a-noe-john-r-hollenbeck-barry-gerhart-patrck-m-wright-nhom-dich-gia-vnhr-dich-p275148577.html?spid=275235736,textbook quan tri nguon nhan luc thoi dai moi fundamentals of human resource management raymond a noe john r hollenbeck barry gerhart patrck m wright nhom dich gia vnhr dich human resource management management accounting supply chain management hotel management restaurant management r statistics,0.0
197687589,4518819532746,Back To Human: How Great Leaders Create Connection In The Age Of Isolation,back to human how great leaders create connection in the age of isolation,372400,392000,19600,5,1.0,0.0,0,human resource management,human resource management,1,search,2026-05-27T08:43:56Z,2026-05-27T08:43:56Z,https://tiki.vn/back-to-human-how-great-leaders-create-connection-in-the-age-of-isolation-p197687589.html?spid=197687590,back-to-human-how-great-leaders-create-connection-in-the-age-of-isolation-p197687589.html?spid=197687590,back to human how great leaders create connection in the age of isolation human resource management,0.6931
277976232,5453074484438,- Human Resources - Nghệ Thuật Quản Lý Nhân Sự (Tái Bản 2025),human resources nghe thuat quan ly nhan su tai ban 2025,92100,98000,5900,6,,0.0,0,human resource management,human resource management,1,search,2026-05-27T08:43:56Z,2026-05-27T08:43:56Z,https://tiki.vn/sach-human-resources-nghe-thuat-quan-ly-nhan-su-tai-ban-2025-p277976232.html?spid=277976233,sach-human-resources-nghe-thuat-quan-ly-nhan-su-tai-ban-2025-p277976232.html?spid=277976233,human resources nghe thuat quan ly nhan su tai ban 2025 human resource management,0.0
182541274,6080669894938,Human to Human Marketing,human to human marketing,209000,209000,0,0,,0.0,0,human resource management,human resource management,1,search,2026-05-27T08:43:56Z,2026-05-27T08:43:56Z,https://tiki.vn/human-to-human-marketing-p182541274.html?spid=254410834,human-to-human-marketing-p182541274.html?spid=254410834,human to human marketing human resource management,0.0
275948805,2451012771668,Quản Trị Dự Án,quan tri du an,211000,285000,74000,26,182.0,4.8,10,quản trị dự án; quản trị du lịch; quản trị khách sạn,quan tri du an quan tri du lich quan tri khach san,3,search,2026-05-27T08:43:58Z,2026-05-27T08:56:24Z,https://tiki.vn/sach-quan-tri-du-an-p275948805.html?spid=275948807,sach-quan-tri-du-an-p275948805.html?spid=275948807,quan tri du an quan tri du an quan tri du lich quan tri khach san,13.6063
276363479,7104497193905,- Quản Trị Dự Án,quan tri du an,199000,199000,0,0,13.0,0.0,0,quản trị dự án; quản trị du lịch; quản trị khách sạn,quan tri du an quan tri du lich quan tri khach san,3,search,2026-05-27T08:43:58Z,2026-05-27T08:56:24Z,https://tiki.vn/sach-quan-tri-du-an-p276363479.html?spid=276363480,sach-quan-tri-du-an-p276363479.html?spid=276363480,quan tri du an quan tri du an quan tri du lich quan tri khach san,2.6391
44338769,7160116806682,Quản Trị Dự Án,quan tri du an,198000,198000,0,0,165.0,4.2,13,quản trị dự án; quản trị du lịch; quản trị khách sạn,quan tri du an quan tri du lich quan tri khach san,3,search,2026-05-27T08:43:58Z,2026-05-27T08:56:24Z,https://tiki.vn/quan-tri-du-an-p44338769.html?spid=44338770,quan-tri-du-an-p44338769.html?spid=44338770,quan tri du an quan tri du an quan tri du lich quan tri khach san,13.2706
275917565,7274277993336,Quản Trị Dự Án,quan tri du an,285000,285000,0,0,1.0,0.0,0,quản trị dự án; quản trị logistics; quản trị du lịch; quản trị khách sạn,quan tri du an quan tri logistics quan tri du lich quan tri khach san,4,search,2026-05-27T08:43:58Z,2026-05-27T08:56:22Z,https://tiki.vn/quan-tri-du-an-p275917565.html?spid=276704366,quan-tri-du-an-p275917565.html?spid=276704366,quan tri du an quan tri du an quan tri logistics quan tri du lich quan tri khach san,0.6931
279023211,1286648094494,- Quản Trị Dự Án dành cho Quản Lý Dự Án Không Chuyên - PACE Books,quan tri du an danh cho quan ly du an khong chuyen pace books,165600,180000,14400,8,13.0,0.0,0,quản trị dự án; quản trị du lịch,quan tri du an quan tri du lich,2,search,2026-05-27T08:43:58Z,2026-05-27T08:56:12Z,https://tiki.vn/sach-quan-tri-du-an-danh-cho-quan-ly-du-an-khong-chuyen-pace-books-p279023211.html?spid=279023212,sach-quan-tri-du-an-danh-cho-quan-ly-du-an-khong-chuyen-pace-books-p279023211.html?spid=279023212,quan tri du an danh cho quan ly du an khong chuyen pace books quan tri du an quan tri du lich,2.6391
275924696,4044074262692,QUẢN TRỊ DỰ ÁN (Project Management QuickStart Guide) - Cẩm Nang Hướng Dẫn Chi Tiết Để Quản Trị Dự Án Một Cách Hiệu Quả - Chris Croft (bìa mềm),quan tri du an project management quickstart guide cam nang huong dan chi tiet de quan tri du an mot cach hieu qua chris croft bia mem,285000,285000,0,0,,0.0,0,quản trị dự án; project management; management accounting; quản trị du lịch,quan tri du an project management management accounting quan tri du lich,4,search,2026-05-27T08:43:58Z,2026-05-27T08:56:12Z,https://tiki.vn/quan-tri-du-an-project-management-quickstart-guide-cam-nang-huong-dan-chi-tiet-de-quan-tri-du-an-mot-cach-hieu-qua-chris-croft-bia-mem-p275924696.html?spid=276704361,quan-tri-du-an-project-management-quickstart-guide-cam-nang-huong-dan-chi-tiet-de-quan-tri-du-an-mot-cach-hieu-qua-chris-croft-bia-mem-p275924696.html?spid=276704361,quan tri du an project management quickstart guide cam nang huong dan chi tiet de quan tri du an mot cach hieu qua chris croft bia mem quan tri du an project management management accounting quan tri du lich,0.0
1747359,7820950195051,Quản Trị Dự Án - Những Nguyên Tắc Căn Bản (Tái Bản 2018),quan tri du an nhung nguyen tac can ban tai ban 2018,129000,129000,0,0,6.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:43:58Z,2026-05-27T08:43:58Z,https://tiki.vn/sach-quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-2018-p1747359.html?spid=270715960,sach-quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-2018-p1747359.html?spid=270715960,quan tri du an nhung nguyen tac can ban tai ban 2018 quan tri du an,1.9459
208230588,4885378727810,Quản trị dự án-Những nguyên tắc căn bản - Alphabooks - BẢN QUYỀN,quan tri du an nhung nguyen tac can ban alphabooks ban quyen,129000,129000,0,0,2.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:43:58Z,2026-05-27T08:43:58Z,https://tiki.vn/sach-quan-tri-du-an-nhung-nguyen-tac-can-ban-alphabooks-ban-quyen-p208230588.html?spid=273803898,sach-quan-tri-du-an-nhung-nguyen-tac-can-ban-alphabooks-ban-quyen-p208230588.html?spid=273803898,quan tri du an nhung nguyen tac can ban alphabooks ban quyen quan tri du an,1.0986
36701115,1737796849783,Quản Trị Dự Án - Những Nguyên Tắc Căn Bản (Tái Bản) (Tặng Notebook tự thiết kế),quan tri du an nhung nguyen tac can ban tai ban tang notebook tu thiet ke,129000,129000,0,0,2.0,1.0,1,quản trị dự án,quan tri du an,1,search,2026-05-27T08:43:58Z,2026-05-27T08:43:58Z,https://tiki.vn/quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-tang-notebook-tu-thiet-ke-p36701115.html?spid=273803905,quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-tang-notebook-tu-thiet-ke-p36701115.html?spid=273803905,quan tri du an nhung nguyen tac can ban tai ban tang notebook tu thiet ke quan tri du an,3.1383
36700872,2100386615419,Quản Trị Dự Án - Những Nguyên Tắc Căn Bản (Tái Bản) (Quà Tặng Tickbook),quan tri du an nhung nguyen tac can ban tai ban qua tang tickbook,129000,129000,0,0,4.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:43:58Z,2026-05-27T08:43:58Z,https://tiki.vn/quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-qua-tang-tickbook-p36700872.html?spid=270716167,quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-qua-tang-tickbook-p36700872.html?spid=270716167,quan tri du an nhung nguyen tac can ban tai ban qua tang tickbook quan tri du an,1.6094
36702115,8872094476080,Quản Trị Dự Án - Những Nguyên Tắc Căn Bản (Tái Bản) (Tặng kèm Tickbook),quan tri du an nhung nguyen tac can ban tai ban tang kem tickbook,129000,129000,0,0,2.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:43:58Z,2026-05-27T08:43:58Z,https://tiki.vn/quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-tang-kem-tickbook-p36702115.html?spid=273803906,quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-tang-kem-tickbook-p36702115.html?spid=273803906,quan tri du an nhung nguyen tac can ban tai ban tang kem tickbook quan tri du an,1.0986
37216438,9523577998351,Quản Trị Dự Án - Những Nguyên Tắc Căn Bản (Tái Bản); Tặng Kèm BookMark,quan tri du an nhung nguyen tac can ban tai ban tang kem bookmark,129000,129000,0,0,1.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:43:58Z,2026-05-27T08:43:58Z,https://tiki.vn/quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-tang-kem-bookmark-p37216438.html?spid=270716126,quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-tang-kem-bookmark-p37216438.html?spid=270716126,quan tri du an nhung nguyen tac can ban tai ban tang kem bookmark quan tri du an,0.6931
38292135,2524367334626,Quản Trị Dự Án - Những Nguyên Tắc Căn Bản (Tái Bản) Tặng BookMark Romantic,quan tri du an nhung nguyen tac can ban tai ban tang bookmark romantic,129000,129000,0,0,,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:43:58Z,2026-05-27T08:43:58Z,https://tiki.vn/quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-tang-bookmark-romantic-p38292135.html?spid=270716158,quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-tang-bookmark-romantic-p38292135.html?spid=270716158,quan tri du an nhung nguyen tac can ban tai ban tang bookmark romantic quan tri du an,0.0
42336643,9589475106442,Combo Sách Kỹ Năng Quản Trị : Quản Trị Dự Án - Những Nguyên Tắc Căn Bản + Nguyên Lý Quản Trị Chuỗi Cung Ứng,combo sach ky nang quan tri quan tri du an nhung nguyen tac can ban nguyen ly quan tri chuoi cung ung,361000,361000,0,0,,0.0,0,quản trị dự án; quản trị chuỗi cung ứng,quan tri du an quan tri chuoi cung ung,2,search,2026-05-27T08:43:58Z,2026-05-27T08:52:33Z,https://tiki.vn/combo-sach-ky-nang-quan-tri-quan-tri-du-an-nhung-nguyen-tac-can-ban-nguyen-ly-quan-tri-chuoi-cung-ung-p42336643.html?spid=277148385,combo-sach-ky-nang-quan-tri-quan-tri-du-an-nhung-nguyen-tac-can-ban-nguyen-ly-quan-tri-chuoi-cung-ung-p42336643.html?spid=277148385,combo sach ky nang quan tri quan tri du an nhung nguyen tac can ban nguyen ly quan tri chuoi cung ung quan tri du an quan tri chuoi cung ung,0.0
37468684,6545347342657,Quản Trị Dự Án - Những Nguyên Tắc Căn Bản (Tái Bản) ( tặng kèm bookmark Sáng Tạo ),quan tri du an nhung nguyen tac can ban tai ban tang kem bookmark sang tao,129000,129000,0,0,5.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:43:58Z,2026-05-27T08:43:58Z,https://tiki.vn/quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-tang-kem-bookmark-sang-tao-p37468684.html?spid=270716105,quan-tri-du-an-nhung-nguyen-tac-can-ban-tai-ban-tang-kem-bookmark-sang-tao-p37468684.html?spid=270716105,quan tri du an nhung nguyen tac can ban tai ban tang kem bookmark sang tao quan tri du an,1.7918
277227244,7969238960089,- Quản Trị Dự Án - Cẩm Nang Hướng Dẫn Chi Tiêt Để Quản Trị Dự Án Một Cách Hiệu Quả - Pace Books,quan tri du an cam nang huong dan chi tiet de quan tri du an mot cach hieu qua pace books,285000,285000,0,0,,0.0,0,quản trị dự án; quản trị du lịch,quan tri du an quan tri du lich,2,search,2026-05-27T08:43:58Z,2026-05-27T08:56:12Z,https://tiki.vn/sach-quan-tri-du-an-cam-nang-huong-dan-chi-tiet-de-quan-tri-du-an-mot-cach-hieu-qua-pace-books-p277227244.html?spid=277227246,sach-quan-tri-du-an-cam-nang-huong-dan-chi-tiet-de-quan-tri-du-an-mot-cach-hieu-qua-pace-books-p277227244.html?spid=277227246,quan tri du an cam nang huong dan chi tiet de quan tri du an mot cach hieu qua pace books quan tri du an quan tri du lich,0.0
515855,8187593687334,Thật Đơn Giản Quản Lý Dự Án,that don gian quan ly du an,59000,59000,0,0,4.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/sach-that-don-gian-quan-ly-du-an-p515855.html?spid=274759927,sach-that-don-gian-quan-ly-du-an-p515855.html?spid=274759927,that don gian quan ly du an quan tri du an,1.6094
254021858,1614678365318,Thật Đơn Giản Quản Lý Dự Án,that don gian quan ly du an,59000,59000,0,0,,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/that-don-gian-quan-ly-du-an-p254021858.html?spid=274759929,that-don-gian-quan-ly-du-an-p254021858.html?spid=274759929,that don gian quan ly du an quan tri du an,0.0
279046953,5895898748590,Quản Lý Dự Án Hiểu Đúng Và Làm Thật,quan ly du an hieu dung va lam that,158000,158000,0,0,,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/quan-ly-du-an-hieu-dung-va-lam-that-p279046953.html?spid=279096443,quan-ly-du-an-hieu-dung-va-lam-that-p279046953.html?spid=279096443,quan ly du an hieu dung va lam that quan tri du an,0.0
5404379,6831038007501,Quản Lý Dự Án Thành Công,quan ly du an thanh cong,73870,89000,15130,17,43.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/quan-ly-du-an-thanh-cong-p5404379.html?spid=5477153,quan-ly-du-an-thanh-cong-p5404379.html?spid=5477153,quan ly du an thanh cong quan tri du an,3.7842
254021864,2310711230828,Thật Đơn Giản Quản Lý Dự Án,that don gian quan ly du an,59000,59000,0,0,,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/that-don-gian-quan-ly-du-an-p254021864.html?spid=274759922,that-don-gian-quan-ly-du-an-p254021864.html?spid=274759922,that don gian quan ly du an quan tri du an,0.0
261798871,7516789833925,Tất tần tật về quản lý dự án,tat tan tat ve quan ly du an,119000,119000,0,0,,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/tat-tan-tat-ve-quan-ly-du-an-p261798871.html?spid=261953050,tat-tan-tat-ve-quan-ly-du-an-p261798871.html?spid=261953050,tat tan tat ve quan ly du an quan tri du an,0.0
5975097,4545316255981,Quản Lý Dự Án Thành Công,quan ly du an thanh cong,83600,89000,5400,6,6.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/sach-quan-ly-du-an-thanh-cong-p5975097.html?spid=24826018,sach-quan-ly-du-an-thanh-cong-p5975097.html?spid=24826018,quan ly du an thanh cong quan tri du an,1.9459
279023365,8483952231810,- Quản Lý Dự Án Hiểu Đúng & Làm Thật,quan ly du an hieu dung lam that,154840,158000,3160,2,,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/sach-quan-ly-du-an-hieu-dung-lam-that-p279023365.html?spid=279332838,sach-quan-ly-du-an-hieu-dung-lam-that-p279023365.html?spid=279332838,quan ly du an hieu dung lam that quan tri du an,0.0
278966732,2478731184519,- Dự Án 0%,du an 0,242000,272000,30000,11,,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/sach-du-an-0-p278966732.html?spid=278966733,sach-du-an-0-p278966732.html?spid=278966733,du an 0 quan tri du an,0.0
133672061,9058820875530,Tất Tần Tật Về Quản Lý Dự Án,tat tan tat ve quan ly du an,119000,119000,0,0,,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/tat-tan-tat-ve-quan-ly-du-an-p133672061.html?spid=274748905,tat-tan-tat-ve-quan-ly-du-an-p133672061.html?spid=274748905,tat tan tat ve quan ly du an quan tri du an,0.0
68188683,7576196306224,Hoạch Định Chiến Lược Dự Án,hoach dinh chien luoc du an,168300,198000,29700,15,4.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/sach-hoach-dinh-chien-luoc-du-an-p68188683.html?spid=68305032,sach-hoach-dinh-chien-luoc-du-an-p68188683.html?spid=68305032,hoach dinh chien luoc du an quan tri du an,1.6094
19774806,1272516619472,Tất Tần Tật Về Quản Lý Dự Án,tat tan tat ve quan ly du an,119000,119000,0,0,,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/sach-tat-tan-tat-ve-quan-ly-du-an-p19774806.html?spid=194032719,sach-tat-tan-tat-ve-quan-ly-du-an-p19774806.html?spid=194032719,tat tan tat ve quan ly du an quan tri du an,0.0
262664350,6660574527371,Tất Tần Tật Về Quản Lý Dự Án,tat tan tat ve quan ly du an,119000,119000,0,0,1.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/sach-tat-tan-tat-ve-quan-ly-du-an-p262664350.html?spid=274723395,sach-tat-tan-tat-ve-quan-ly-du-an-p262664350.html?spid=274723395,tat tan tat ve quan ly du an quan tri du an,0.6931
275802327,6950846493679,6 Bí Quyết Quản Lý Dự Án Hiệu Quả,6 bi quyet quan ly du an hieu qua,61700,65000,3300,5,2.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/6-bi-quyet-quan-ly-du-an-hieu-qua-p275802327.html?spid=275802328,6-bi-quyet-quan-ly-du-an-hieu-qua-p275802327.html?spid=275802328,6 bi quyet quan ly du an hieu qua quan tri du an,1.0986
275604350,6928714957595,6 Bí Quyết Quản Lý Dự Án Hiệu Quả,6 bi quyet quan ly du an hieu qua,65000,65000,0,0,,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/6-bi-quyet-quan-ly-du-an-hieu-qua-p275604350.html?spid=275604351,6-bi-quyet-quan-ly-du-an-hieu-qua-p275604350.html?spid=275604351,6 bi quyet quan ly du an hieu qua quan tri du an,0.0
276224127,2953170074807,6 Bí Quyết Quản Lý Dự Án Hiệu Quả,6 bi quyet quan ly du an hieu qua,65000,65000,0,0,1.0,0.0,0,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/6-bi-quyet-quan-ly-du-an-hieu-qua-p276224127.html?spid=276224128,6-bi-quyet-quan-ly-du-an-hieu-qua-p276224127.html?spid=276224128,6 bi quyet quan ly du an hieu qua quan tri du an,0.6931
275863881,9069705395678,6 Bí Quyết Quản Lý Dự Án Hiệu Quả,6 bi quyet quan ly du an hieu qua,44000,65000,21000,32,19.0,5.0,1,quản trị dự án,quan tri du an,1,search,2026-05-27T08:44:01Z,2026-05-27T08:44:01Z,https://tiki.vn/sach-6-bi-quyet-quan-ly-du-an-hieu-qua-p275863881.html?spid=275863882,sach-6-bi-quyet-quan-ly-du-an-hieu-qua-p275863881.html?spid=275863882,6 bi quyet quan ly du an hieu qua quan tri du an,9.0355
