resource_id,item_id,resource_type,resource_title,resource_url
REPO_UEH_63450,216,ueh_repository,Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện tử tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63450
TIKI_209601948,217,tiki_book,Thuế Và Kế Toán Thuế 2022 - Áp Dụng Cho Các Doanh nghiệp Việt Nam,https://tiki.vn/thue-va-ke-toan-thue-2022-ap-dung-cho-cac-doanh-nghiep-viet-nam-p209601948.html?spid=209601949
TIKI_276163364,218,tiki_book,"Luật ngân hàng nhà nước Việt Nam (hiện hành) (sửa đổi, bổ sung năm 2022)",https://tiki.vn/luat-ngan-hang-nha-nuoc-viet-nam-hien-hanh-sua-doi-bo-sung-nam-2022-p276163364.html?spid=276163365
TIKI_278159885,219,tiki_book,Thiết Kế Hệ Thống Học Máy,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-p278159885.html?spid=278159887
TIKI_278641815,220,tiki_book,Combo Quản Lý Công Nghệ Thông Tin Trong Y Tế + Hệ Thống Thông Tin Y Tế,https://tiki.vn/combo-quan-ly-cong-nghe-thong-tin-trong-y-te-he-thong-thong-tin-y-te-p278641815.html?spid=278641829
TIKI_278809094,221,tiki_book,"Luật Kiểm Toán Nhà Nước - Pháp Lệnh Xử Phạt Vi Phạm Hành Chính Trong Lĩnh Vực Kiểm Toán, Lập Thẩm Định Và Ban Hành Kế Hoạch Kiểm Toán",https://tiki.vn/luat-kiem-toan-nha-nuoc-phap-lenh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-kiem-toan-lap-tham-dinh-va-ban-hanh-ke-hoach-kiem-toan-p278809094.html?spid=278809095
TIKI_279112556,222,tiki_book,- Quản Trị Dự Án dành cho Quản Lý Dự Án Không Chuyên - Project Management for the Unofficial Project Manager,https://tiki.vn/sach-quan-tri-du-an-danh-cho-quan-ly-du-an-khong-chuyen-project-management-for-the-unofficial-project-manager-p279112556.html?spid=279112557
TIKI_279113587,223,tiki_book,Combo 2 Sách - Ứng Dụng Chat GPT Trong Thương Mại Điện Tử + Xây Dựng Hệ Thống Bán Hàng Đa Kênh,https://tiki.vn/combo-2-sach-ung-dung-chat-gpt-trong-thuong-mai-dien-tu-xay-dung-he-thong-ban-hang-da-kenh-p279113587.html?spid=279113588
REPO_UEH_61324,224,ueh_repository,"Tác động của cảm nhận trách nhiệm xã hội doanh nghiệp đến hành vi xanh và hành vi đổi mới sáng tạo của nhân viên, trường hợp các doanh nghiệp dệt may trên địa bàn tỉnh Bình Dương",https://digital.lib.ueh.edu.vn/handle/UEH/61324
REPO_UEH_61417,225,ueh_repository,Hoàn thiện chiến lược cạnh tranh cho công ty trách nhiệm hữu hạn thực phẩm quốc tế Nam Dương,https://digital.lib.ueh.edu.vn/handle/UEH/61417
REPO_UEH_61691,226,ueh_repository,Giải pháp nâng cao sự thành công của các dự án nghiên cứu và phát triển sản phẩm mới trường hợp Công ty Cổ phần Marico South East Asia,https://digital.lib.ueh.edu.vn/handle/UEH/61691
REPO_UEH_62840,227,ueh_repository,"Phân tích kinh tế hiệu quả sản xuất lúa theo mô hình cánh đồng lớn tại huyện Châu Phú, tỉnh An Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62840
REPO_UEH_63166,228,ueh_repository,Ứng dụng trí tuệ kinh doanh (Business Intelligence) trong việc hỗ trợ ra quyết định điều hành tại Câu lạc bộ Vietnam Golf & Country Club,https://digital.lib.ueh.edu.vn/handle/UEH/63166
REPO_UEH_63582,229,ueh_repository,Vai trò trung gian của động lực phục vụ công trong mối quan hệ giữa trách nhiệm xã hội cá nhân và ý định khởi nghiệp xã hội,https://digital.lib.ueh.edu.vn/handle/UEH/63582
TIKI_241791153,230,tiki_book,Bộ Công Cụ Tư Duy Thiết Kế,https://tiki.vn/sach-bo-cong-cu-tu-duy-thiet-ke-p241791153.html?spid=241791154
TIKI_278049242,231,tiki_book,Combo Đầu Tư Vào Vàng - Khoản Đầu Tư Tuyệt Đối An toàn Thiết Yếu Cho Mọi Danh Mục Đầu Tư (Alpha Books) + Chiến Lược Đầu Tư Vàng Sinh Lời (AZ Việt Nam),https://tiki.vn/combo-dau-tu-vao-vang-khoan-dau-tu-tuyet-doi-an-toan-thiet-yeu-cho-moi-danh-muc-dau-tu-alpha-books-chien-luoc-dau-tu-vang-sinh-loi-az-viet-nam-p278049242.html?spid=278049243
TIKI_278719586,232,tiki_book,Hành trình từ di sản đến phát triển công nghiệp văn hóa trong kinh tế sáng tạo,https://tiki.vn/hanh-trinh-tu-di-san-den-phat-trien-cong-nghiep-van-hoa-trong-kinh-te-sang-tao-p278719586.html?spid=278719587
TIKI_279135124,233,tiki_book,Emotional Intelligence – Dealing with Difficult People | Trí Tuệ Cảm Xúc: Ứng Xử Với Những Người Khó Hợp Tác | Harvard Business Review Press,https://tiki.vn/emotional-intelligence-dealing-with-difficult-people-tri-tue-cam-xuc-ung-xu-voi-nhung-nguoi-kho-hop-tac-harvard-business-review-press-p279135124.html?spid=279135125
TIKI_48629551,234,tiki_book,Khoa Học Khám Phá - Dữ Liệu Lớn (Tái Bản),https://tiki.vn/sach-khoa-hoc-kham-pha-du-lieu-lon-tai-ban-p48629551.html?spid=111176680
TIKI_5503097,235,tiki_book,Harvard Business Review - On Innovation - Đổi Mới Sáng Tạo,https://tiki.vn/sach-harvard-business-review-on-innovation-doi-moi-sang-tao-p5503097.html?spid=5503099
REPO_UEH_61638,236,ueh_repository,Tác động của quản trị tri thức đến kết quả công việc của nhân viên:|bnghiên cứu trường hợp tại Bảo hiểm xã hội Tỉnh Bình Dương,https://digital.lib.ueh.edu.vn/handle/UEH/61638
REPO_UEH_62556,237,ueh_repository,Rủi ro phí bảo hiểm và việc xác định khả năng thanh toán của các doanh nghiệp bảo hiểm phi nhân thọ tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62556
REPO_UEH_63650,238,ueh_repository,Giải pháp hoàn thiện chiến lược marketing mix tại Công ty Bảo hiểm nhân thọ Generali Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63650
TIKI_247287126,239,tiki_book,"Báo Cáo Tài Chính - Lập, Phân Tích Và Quản Trị Rủi Ro Về Thuế",https://tiki.vn/bao-cao-tai-chinh-lap-phan-tich-va-quan-tri-rui-ro-ve-thue-p247287126.html?spid=247287127
TIKI_259771506,240,tiki_book,Luật Kinh Doanh Bảo Hiểm,https://tiki.vn/luat-kinh-doanh-bao-hiem-p259771506.html?spid=259771507
TIKI_90527686,241,tiki_book,"Luật Kinh Doanh Bảo Hiểm (Hiện Hành) (Sửa Đổi, Bổ Sung Năm 2010, 2019) - Tái Bản",https://tiki.vn/luat-kinh-doanh-bao-hiem-hien-hanh-sua-doi-bo-sung-nam-2010-2019-tai-ban-p90527686.html?spid=259771435
REPO_UEH_63458,242,ueh_repository,Các nhân tố ảnh hưởng đến ứng dụng hệ thống kế toán dựa trên cơ sở hoạt động (activity-based costing) nghiên cứu ở các bệnh viện trên địa bàn Thành Phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63458
TIKI_23088719,243,tiki_book,Deep Learning - Cuộc Cách Mạng Học Sâu,https://tiki.vn/sach-deep-learning-cuoc-cach-mang-hoc-sau-p23088719.html?spid=23088720
TIKI_271520993,244,tiki_book,Thống Kê Ứng Dụng Trong Kinh Doanh (Kèm File CD Mềm) (KT),https://tiki.vn/thong-ke-ung-dung-trong-kinh-doanh-kem-file-cd-mem-_kt-p271520993.html?spid=271520994
TIKI_275706073,245,tiki_book,"Khoa Học Dữ Liệu Với Các Kỹ Thuật Học Máy (Cơ Bản) - Đỗ Như Tài, Cổ Tồn Minh Đăng, Lai Đình Khải, Nguyễn Quốc Huy",https://tiki.vn/khoa-hoc-du-lieu-voi-cac-ky-thuat-hoc-may-co-ban-do-nhu-tai-co-ton-minh-dang-lai-dinh-khai-nguyen-quoc-huy-p275706073.html?spid=275720769
REPO_UEH_61137,246,ueh_repository,Phân tích trải nghiệm khách hàng trực tuyến trong lĩnh vực khách sạn tiếp cận theo mô hình chủ đề,https://digital.lib.ueh.edu.vn/handle/UEH/61137
REPO_UEH_62483,247,ueh_repository,Kinh doanh thương mại trên nền tảng số của doanh nghiệp bán lẻ Việt Nam trước và trong dịch COVID-19,https://digital.lib.ueh.edu.vn/handle/UEH/62483
REPO_UEH_63554,248,ueh_repository,Các yếu tô ảnh hưởng đến hành vi mua hàng ngẫu hứng trên mạng xã hội,https://digital.lib.ueh.edu.vn/handle/UEH/63554
TIKI_149942445,249,tiki_book,Sức Mạnh Thương Mại Điện Tử - 12 Tháng Kiếm 1 Triệu Đô Bằng Kinh Doanh Online - Bộ Sách Trên Lưng Khổng Tượng,https://tiki.vn/suc-manh-thuong-mai-dien-tu-12-thang-kiem-1-trieu-do-bang-kinh-doanh-online-bo-sach-tren-lung-khong-tuong-p149942445.html?spid=149942446
TIKI_177767360,250,tiki_book,Combo 2Q: Hướng Dẫn Kiếm Tiền Trên TikTok + Cách Để Đạt 1 Triệu Follow Chỉ Trong 30 Ngày (Sách Kinh Doanh/Marketing/Mạng Xã Hội),https://tiki.vn/combo-2q-huong-dan-kiem-tien-tren-tiktok-cach-de-dat-1-trieu-follow-chi-trong-30-ngay-sach-kinh-doanh-marketing-mang-xa-hoi-p177767360.html?spid=177767361
TIKI_181910016,251,tiki_book,Digital marketing cho doanh nghiệp nhỏ,https://tiki.vn/digital-marketing-cho-doanh-nghiep-nho-p181910016.html?spid=274397174
TIKI_273593520,252,tiki_book,Combo 2 Cuốn Tìm Hiểu Tâm Lý Khách Hàng-Khách Hàng Thật Sự Cần Gì?+Trải Nghiệm Khách Hàng Xuất Sắc,https://tiki.vn/combo-2-cuon-tim-hieu-tam-ly-khach-hang-khach-hang-that-su-can-gi-trai-nghiem-khach-hang-xuat-sac-p273593520.html?spid=275118959
TIKI_277533754,253,tiki_book,"Machine, Platform, Crowd - Máy móc nền tảng cộng đồng, làm chủ tương lai kỹ thuật số của chúng ta",https://tiki.vn/machine-platform-crowd-may-moc-nen-tang-cong-dong-lam-chu-tuong-lai-ky-thuat-so-cua-chung-ta-p277533754.html?spid=277533755
TIKI_278483549,254,tiki_book,- Sổ Tay Hướng Dẫn Kỹ Thuật Phân Tích Dữ Liệu Data Analyst,https://tiki.vn/sach-so-tay-huong-dan-ky-thuat-phan-tich-du-lieu-data-analyst-p278483549.html?spid=278483550
REPO_UEH_61063,255,ueh_repository,Phát triển dịch vụ ngân hàng điện tử trong thời đại cách mạng công nghiệp 4.0 tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61063
REPO_UEH_61183,256,ueh_repository,"Đặc điểm công ty, các biến số kinh tế vĩ mô và giá chứng khoán: bằng chứng thực nghiệm tại Hose",https://digital.lib.ueh.edu.vn/handle/UEH/61183
REPO_UEH_61269,257,ueh_repository,"Mối quan hệ giữa đầu tư trực tiếp nước ngoài, tăng trưởng kinh tế, tiêu thụ năng lượng và ô nhiễm môi trường ở Việt Nam: Phương pháp ARDL",https://digital.lib.ueh.edu.vn/handle/UEH/61269
REPO_UEH_61282,258,ueh_repository,"Tỷ suất sinh lợi theo ngày cực đại, Biến động tỷ suất sinh lợi đặc trưng và Tỷ suất sinh lợi kỳ vọng, nghiên cứu tại sở giao dịch chứng khoán TP. Hồ Chí Minh giai đoạn 2010 - 2019",https://digital.lib.ueh.edu.vn/handle/UEH/61282
REPO_UEH_61307,259,ueh_repository,Quy trình xem xét các sự kiện phát sinh sau ngày kết thúc kỳ kế toán trong kiểm toán Báo cáo tài chính - Nghiên cứu thực nghiệm tại các công ty kiểm toán độc lập trên địa bàn TP.HCM,https://digital.lib.ueh.edu.vn/handle/UEH/61307
REPO_UEH_61322,260,ueh_repository,Nghiên cứu về các nhân tố ảnh hưởng đến trải nghiệm sự hứng thú hăng say - học tập & hiệu quả học tập qua kênh học trực tuyến của sinh viên Đại Học Kinh Tế Tp. Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/61322
REPO_UEH_61364,261,ueh_repository,Giao kết và thực hiện hợp đồng kỳ hạn trong thương mại quốc tế,https://digital.lib.ueh.edu.vn/handle/UEH/61364
REPO_UEH_61661,262,ueh_repository,"Luật sửa đổi bổ sung, một số điều của Luật Sở hữu trí tuệ",https://digital.lib.ueh.edu.vn/handle/UEH/61661
REPO_UEH_61699,263,ueh_repository,Giải pháp giảm tình trạng nghỉ việc của nhân viên tín dụng Ngân hàng TMCP Quân đội - chi nhánh Tân Tạo,https://digital.lib.ueh.edu.vn/handle/UEH/61699
REPO_UEH_62489,264,ueh_repository,Ngân hàng 4.0: phối hợp ngân hàng – Fintech trong điều kiện ổn định tài chính quốc gia,https://digital.lib.ueh.edu.vn/handle/UEH/62489
REPO_UEH_62501,265,ueh_repository,Ngưỡng tác động của FDI lên tăng trưởng kinh tế ở các quốc gia châu Á,https://digital.lib.ueh.edu.vn/handle/UEH/62501
REPO_UEH_62798,266,ueh_repository,"Các nhân tố ảnh hưởng đến động lực làm việc của công chức, viên chức trong các ban tham mưu và đơn vị trực thuộc Tỉnh ủy Kiên Giang",https://digital.lib.ueh.edu.vn/handle/UEH/62798
REPO_UEH_62884,267,ueh_repository,Quản trị rủi ro của ngân hàng thương mại Việt Nam theo Hiệp ước Basel II,https://digital.lib.ueh.edu.vn/handle/UEH/62884
REPO_UEH_63065,268,ueh_repository,Giải pháp hạn chế ý định nghỉ việc của đội ngũ nhân viên tại Công ty Cổ phần Giáo dục và Đào tạo Quốc tế ALT,https://digital.lib.ueh.edu.vn/handle/UEH/63065
REPO_UEH_63620,269,ueh_repository,"Đặc điểm quá tự tin, thù lao giám đốc điều hành và hiệu quả hoạt động của các doanh nghiệp niêm yết trên thị trường chứng khoán Việt Nam",https://digital.lib.ueh.edu.vn/handle/UEH/63620
REPO_UEH_63654,270,ueh_repository,Tác động bất đối xứng của phát triển tài chính lên tăng trưởng kinh tế Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63654
REPO_UEH_63988,271,ueh_repository,Ảnh hưởng của chất lượng dịch vụ ngân hàng số đến sự hài lòng và lòng trung thành của khách hàng đối với ngân hàng trong bối cảnh Covid - 19,https://digital.lib.ueh.edu.vn/handle/UEH/63988
TIKI_112442076,272,tiki_book,Tớ Đến Với Khoa Học Máy Tính: Sử Dụng Máy Tính An Toàn (Tái Bản),https://tiki.vn/sach-to-den-voi-khoa-hoc-may-tinh-su-dung-may-tinh-an-toan-tai-ban-p112442076.html?spid=112442077
TIKI_112442080,273,tiki_book,Tớ Đến Với Khoa Học Máy Tính: Thuật Toán Và Lập Trình (Tái Bản),https://tiki.vn/sach-to-den-voi-khoa-hoc-may-tinh-thuat-toan-va-lap-trinh-tai-ban-p112442080.html?spid=112442081
TIKI_115126767,274,tiki_book,"Everything You Need To Ace Computer Science And Coding Big Fat Notebooks - Sổ Tay Khoa Học Máy Tính Và Mã Hóa ( Tiếng Anh, Lớp 8 - Lớp 12 ) - - Nâng Cao Kiến Thức Khoa Học Máy Tính Và Lập Trình - Á Châu Books, Bìa Cứng, In Màu",https://tiki.vn/sach-everything-you-need-to-ace-computer-science-and-coding-big-fat-notebooks-so-tay-may-tinh-tieng-anh-lop-8-lop-12-p115126767.html?spid=115126768
TIKI_1197799,275,tiki_book,Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330
TIKI_135961032,276,tiki_book,Quản Trị Rủi Ro Tại Các Ngân Hàng Thương Mại Việt Nam Trong Bối Cảnh Hội Nhập Quốc Tế,https://tiki.vn/quan-tri-rui-ro-tai-cac-ngan-hang-thuong-mai-viet-nam-trong-boi-canh-hoi-nhap-quoc-te-p135961032.html?spid=135961033
TIKI_14075308,277,tiki_book,Kinh Tế Quốc Tế - International Economics,https://tiki.vn/kinh-te-quoc-te-international-economics-p14075308.html?spid=213515995
TIKI_143947061,278,tiki_book,Combo Content Marketing: ( Content bạc tỷ + Content Marketing trong kỷ nguyên 4.0),https://tiki.vn/combo-content-marketing-content-bac-ty-content-marketing-trong-ky-nguyen-4-0-p143947061.html?spid=143947062
TIKI_182480871,279,tiki_book,The Experience Economy: Nền Kinh Tế Trải Nghiệm - Biến Dịch Vụ Của Bạn Thành Trải Nghiệm Khách Hàng,https://tiki.vn/the-experience-economy-nen-kinh-te-trai-nghiem-bien-dich-vu-cua-ban-thanh-trai-nghiem-khach-hang-p182480871.html?spid=258929164
TIKI_184588982,280,tiki_book,Content Marketing Trong Kỷ Nguyên Trải Nghiệm Khách Hàng,https://tiki.vn/content-marketing-trong-ky-nguyen-trai-nghiem-khach-hang-p184588982.html?spid=213587833
TIKI_248861528,281,tiki_book,Cẩm Nang Thanh Toán Quốc Tế Và Tài Trợ Ngoại Thương - Dành Cho Cao Học Và NCS ( Tái Bản 2023),https://tiki.vn/cam-nang-thanh-toan-quoc-te-va-tai-tro-ngoai-thuong-danh-cho-cao-hoc-va-ncs-tai-ban-2023-p248861528.html?spid=248861529
TIKI_269955449,282,tiki_book,- Giáo trình cấu trúc dữ liệu và giải thuật,https://tiki.vn/sach-giao-trinh-cau-truc-du-lieu-va-giai-thuat-p269955449.html?spid=269955450
TIKI_272581988,283,tiki_book,Hướng dẫn của Determann về pháp luật bảo vệ dữ liệu cá nhân - Hoạt động tuân thủ của Doanh nghiệp trên phạm vi quốc tế,https://tiki.vn/huong-dan-cua-determann-ve-phap-luat-bao-ve-du-lieu-ca-nhan-hoat-dong-tuan-thu-cua-doanh-nghiep-tren-pham-vi-quoc-te-p272581988.html?spid=272887528
TIKI_276765025,284,tiki_book,"Combo Sách Tìm Hiểu Về Kinh Tế Thế Giới: Đồng Tiền Lên Ngôi - Lịch Sử Tài Chính Thế Giới + Các Triết Gia Thế Tục - Cuộc Đời, Thời Đại Và Tư Tưởng Của Các Nhà Kinh Tế Vĩ Đại (Omega Plus)",https://tiki.vn/combo-sach-tim-hieu-ve-kinh-te-the-gioi-dong-tien-len-ngoi-lich-su-tai-chinh-the-gioi-cac-triet-gia-the-tuc-cuoc-doi-thoi-dai-va-tu-tuong-cua-cac-nha-kinh-te-vi-dai-omega-plus-p276765025.html?spid=276765026
TIKI_277004498,285,tiki_book,- Phân Tích Dữ Liệu Marketing,https://tiki.vn/sach-phan-tich-du-lieu-marketing-p277004498.html?spid=277004499
TIKI_277967579,286,tiki_book,Luật Sở hữu trí tuệ (Hiện hành) - Nhà xuất bản Chính trị quốc gia Sự thật,https://tiki.vn/luat-so-huu-tri-tue-hien-hanh-sua-doi-bo-sung-nam-2009-2019-2022-p277967579.html?spid=273678695
TIKI_279390334,287,tiki_book,Giáo trình Luật Đầu tư Quốc tế,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335
TIKI_403211,288,tiki_book,Bài Tập Và Bài Giải Nghiệp Vụ Ngân Hàng Trung Ương,https://tiki.vn/sach-bai-tap-va-bai-giai-nghiep-vu-ngan-hang-trung-uong-p403211.html?spid=89424670
TIKI_531504,289,tiki_book,Quản Trị Ngân Hàng Thương Mại,https://tiki.vn/sach-quan-tri-ngan-hang-thuong-mai-p531504.html?spid=89424631
TIKI_533058,290,tiki_book,Tài Trợ Tín Dụng Ngân Hàng Cho Các Doanh Nghiệp Nhỏ Và Vừa,https://tiki.vn/sach-tai-tro-tin-dung-ngan-hang-cho-cac-doanh-nghiep-nho-va-vua-p533058.html?spid=89424681
TIKI_685617,291,tiki_book,Cẩm Nang Quản Trị Điều Hành - Quản Trị Tích Hợp,https://tiki.vn/sach-cam-nang-quan-tri-dieu-hanh-quan-tri-tich-hop-p685617.html?spid=20441105
TIKI_716491,292,tiki_book,Kinh Tế Phát Triển Căn Bản Và Nâng Cao,https://tiki.vn/sach-kinh-te-phat-trien-can-ban-va-nang-cao-p716491.html?spid=162712941
REPO_UEH_61512,293,ueh_repository,Một số giải pháp nhằm hoàn thiện hoạt động quản trị kênh phân phối tại Công ty TNHH MTV Thuốc lá Đồng Tháp,https://digital.lib.ueh.edu.vn/handle/UEH/61512
REPO_UEH_62228,294,ueh_repository,Giải pháp thúc đẩy khách hàng quyết định mua sản phẩm gạch ốp lát (thương hiệu Royal) tại Công ty Cổ phần Sản xuất và Đầu tư Hoàng Gia,https://digital.lib.ueh.edu.vn/handle/UEH/62228
REPO_UEH_62935,295,ueh_repository,Ảnh hưởng của biến động chi phí bán hàng và chi phí quản lý doanh nghiệp đến quản trị lợi nhuận tại các công ty niêm yết trên thị trường chứng khoán Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62935
REPO_UEH_63529,296,ueh_repository,Giải pháp nâng cao hiệu quả quản trị chuỗi cung ứng của công ty xi măng Fico-YTL,https://digital.lib.ueh.edu.vn/handle/UEH/63529
TIKI_273341092,297,tiki_book,Quản Trị Bán Hàng Hiệu Quả - Sales Management That Works,https://tiki.vn/quan-tri-ban-hang-hieu-qua-sales-management-that-works-p273341092.html?spid=273341093
TIKI_276502265,298,tiki_book,Sales And Marketing Channels - Tạo Kênh Bán Hàng Và Marketing,https://tiki.vn/sales-and-marketing-channels-tao-kenh-ban-hang-va-marketing-p276502265.html?spid=276848805
TIKI_68459988,299,tiki_book,Combo Định Giá Gia Tăng Lợi Nhuận: Định Giá Dựa Trên Giá Trị + Những Đòn Tâm Lý Trong Định Giá Sản Phẩm,https://tiki.vn/combo-dinh-gia-gia-tang-loi-nhuan-dinh-gia-dua-tren-gia-tri-nhung-don-tam-ly-trong-dinh-gia-san-pham-p68459988.html?spid=70885394
REPO_UEH_61163,300,ueh_repository,Một số giải pháp nhằm cải thiện chất lượng dịch vụ vận tải container bằng đường bộ tại Công ty Cổ phần Tiếp vận Quốc tế Cảng Cát Lái,https://digital.lib.ueh.edu.vn/handle/UEH/61163
REPO_UEH_61698,301,ueh_repository,Nâng cao chất lượng mối quan hệ giữa các nhà phân phối với Công ty Cổ phần Tập đoàn Cà phê Trung Nguyên tại thị trường quốc tế,https://digital.lib.ueh.edu.vn/handle/UEH/61698
REPO_UEH_63039,302,ueh_repository,Các yếu tố tác động đến hành vi tuân thủ pháp luật thuế của doanh nghiệp tại tỉnh Đắk Nông,https://digital.lib.ueh.edu.vn/handle/UEH/63039
REPO_UEH_63439,303,ueh_repository,Các nhân tố ảnh hưởng đến sự sẵn sàng chấp nhận của kế toán viên trong việc áp dụng IFRS tại TP Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63439
REPO_UEH_63683,304,ueh_repository,Tác động của môi trường cạnh tranh đến văn hóa tổ chức và chiến lược kinh doanh - Ảnh hưởng đến việc thực hiện kế toán quản trị tại các doanh nghiệp ở Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63683
REPO_UEH_63688,305,ueh_repository,Đánh giá sự hài lòng của khách hàng về sản phẩm dịch vụ ngân hàng điện tử của Ngân hàng TMCP Ngoại thương Việt Nam chi nhánh tỉnh Đắk Lắk,https://digital.lib.ueh.edu.vn/handle/UEH/63688
TIKI_272443339,306,tiki_book,Kế Toán Thuế Trong Doanh Nghiệp Và Kỹ Năng Quyết Toán Thuế( 14),https://tiki.vn/ke-toan-thue-trong-doanh-nghiep-va-ky-nang-quyet-toan-thue-14-p272443339.html?spid=273697643
TIKI_273905393,307,tiki_book,"Quản Lý Chuỗi Cung Ứng Thực Phẩm Và Logistics- Cuốn Sách Quản Lý, Lãnh Đạo Hay Tăng Hiệu Quả Công Việc",https://tiki.vn/quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-cuon-sach-quan-ly-lanh-dao-hay-tang-hieu-qua-cong-viec-p273905393.html?spid=274852180
TIKI_274409757,308,tiki_book,Ứng dụng Phân tích báo cáo tài chính và định giá doanh nghiệp trong thực tiễn,https://tiki.vn/ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274409757.html?spid=274409758
TIKI_278236687,309,tiki_book,"Luật Thương mại, Luật quản lý ngoại thương- hệ thống văn bản quy định hướng dẫn chi tiết thi hành",https://tiki.vn/luat-thuong-mai-luat-quan-ly-ngoai-thuong-he-thong-van-ban-quy-dinh-huong-dan-chi-tiet-thi-hanh-p278236687.html?spid=278236688
TIKI_278769828,310,tiki_book,Logistics Và Vận Tải Quốc Tế - TS. Trần Nguyễn Hợp Châu (Tái Bản 2025),https://tiki.vn/logistics-va-van-tai-quoc-te-ts-tran-nguyen-hop-chau-tai-ban-2025-p278769828.html?spid=278769829
TIKI_31568245,311,tiki_book,Hướng dẫn lập báo cáo tài chính hợp nhất (theo VAS và IFRS),https://tiki.vn/huong-dan-lap-bao-cao-tai-chinh-hop-nhat-theo-vas-va-ifrs-p31568245.html?spid=276384240
TIKI_532700,312,tiki_book,Thương Mại Điện Tử,https://tiki.vn/sach-thuong-mai-dien-tu-p532700.html?spid=89424621
TIKI_56602776,313,tiki_book,Kế Toán Tài Chính Doanh Nghiệp Thương Mại Dịch Vụ,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p56602776.html?spid=56602777
